"Step","rl_config.agent: sac - delay/slice_1_delay_violation_rate","rl_config.agent: sac - delay/slice_1_delay_violation_rate__MIN","rl_config.agent: sac - delay/slice_1_delay_violation_rate__MAX","rl_config.agent: baseline - delay/slice_1_delay_violation_rate","rl_config.agent: baseline - delay/slice_1_delay_violation_rate__MIN","rl_config.agent: baseline - delay/slice_1_delay_violation_rate__MAX","rl_config.agent: cql - delay/slice_1_delay_violation_rate","rl_config.agent: cql - delay/slice_1_delay_violation_rate__MIN","rl_config.agent: cql - delay/slice_1_delay_violation_rate__MAX","rl_config.agent: baseline_delay - delay/slice_1_delay_violation_rate","rl_config.agent: baseline_delay - delay/slice_1_delay_violation_rate__MIN","rl_config.agent: baseline_delay - delay/slice_1_delay_violation_rate__MAX"
"12","13.6395838267496","0","40","9.518965882602247","0","30.76923076923077","10.35766317016317","0","36.25","3.52658573161207","0","20"
"13","14.02362788726425","0","40","10.118139436321256","0","30.76923076923077","10.889748867690043","0","38.57142857142857","3.493589743589743","0","20"
"14","15.0018960045698","0","40","12.919295796301144","0","36.36363636363637","12.296037296037296","0","40","10.260739874584269","0","35.55555555555555"
"15","15.463092463092464","0","40","11.533994822764877","0","36.75213675213675","12.365814010550851","0","40","10.175641159896275","0","37.792642140468224"
"16","15.824327187963553","0","40","11.014961912091099","0","36.36363636363637","11.9638502944424","0","40","5.813215917990866","0","25"
"17","16.157660521296886","0","40","12.351262522385515","0","36.36363636363637","12.144522144522144","0","40","5.584910556447557","0","23.333333333333332"
"18","16.325669280214736","0","40","11.929217247399066","0","36.36363636363637","12.850871350871351","0","40","8.277268483150836","0","36.36363636363637"
"19","15.684695577743707","0","40","11.763334704511175","0","35.294117647058826","13.17006777944278","0","40","10.801621086682061","0","40"
"20","17.33306844670481","0","40","11.860563678745496","0","36.36363636363637","13.85748510748511","0","40","10.040287982729113","0","37.362637362637365"
"21","17.843285241404363","0","40","11.44734053824963","0","31.818181818181817","13.93548124633651","0","40","8.899087024087024","0","38.3974358974359"
"22","17.922762521693002","0","40","11.034117397753763","0","30.76923076923077","13.263773263773265","0","40","12.072225106764582","0","62.531328320802004"
"23","17.68707228600277","0","40","11.034117397753763","0","30.76923076923077","12.962757637099742","0","40","9.939165912016591","0","39.605296664120196"
"24","17.267380913625974","0","40","11.034117397753763","0","30.76923076923077","12.7000777000777","0","40","8.728688802218215","0","27.948717948717952"
"25","16.56431636545273","0","40","11.034117397753763","0","30.76923076923077","12.518453768453767","0","40","7.407044087599644","0","28.49002849002849"
"26","16.430387794024156","0","40","11.034117397753763","0","30.76923076923077","12.814275230941897","0","40","11.722850619931156","0","63.078149920255186"
"27","16.73341809705446","0","40","11.008864872501237","0","30.76923076923077","13.217754467754467","0","40","9.36731197032006","0","43.0984418345389"
"28","16.80228862047044","0","40","10.774377138013504","0","30.76923076923077","13.116744366744365","0","40","20.06184448024477","0","72.14366515837104"
"29","16.90109355884757","0","40","10.579571943208308","0","30.76923076923077","12.253054135407076","0","40","16.349684721148936","0","65.43975381837701"
"30","16.09980928162746","0","40","10.660380024016389","0","30.76923076923077","11.592851592851593","0","40","11.596947975447122","0","33.333333333333336"
"31","15.909595455050002","0","40","11.07199618563255","0","32.083333333333336","12.183954933954935","0","40","11.341971233275581","0","33.76623376623377"
"32","16.10843701752793","0","40","11.185632549268915","0","33.333333333333336","13.006299256299256","0","40","10.533079426417125","0","25"
"33","16.38973466724663","0","40","11.461190324826687","0","34.166666666666664","12.945318570318571","0","40","9.840371125787792","0","30.37037037037037"
"34","16.346434314348752","0","40","12.315109133290951","0","38.46153846153846","13.05027437839938","0","40","15.432884484608623","0","36.36363636363637"
"35","16.757787666878574","0","40","14.832591650773468","0","40","14.577875827875827","0","40","15.876995630077017","0","30"
"36","16.42333950634346","0","40","14.88940983259165","0","40","13.81269425019425","0","40","10.826113511089225","0","30"
"37","16.058486967577878","0","40","14.83259165077347","0","40","13.617833691363103","0","40","8.542395104895105","0","33.07692307692308"
"38","16.6094511549057","0","40","14.83259165077347","0","40","14.227855477855478","0","40","18.72144166202534","0","59.36782687556681"
"39","16.559520025429116","0","40","14.83259165077347","0","40","13.894522144522144","0","40","18.155530988895656","0","42.3514497259516"
"40","16.544631838749485","0","40","15.135621953803774","0","40","14.042670292670293","0","40","13.210767040566616","0","30"
"41","16.884933248569613","0","40","15.287137105318925","0","40","14.144522144522144","0","40","10.707824764132676","0","33.84615384615385"
"42","16.884933248569613","0","40","15.287137105318925","0","40","13.672299922299922","0","40","11.17864809152688","0","38.17663817663818"
"43","16.884933248569613","0","40","15.287137105318925","0","40","13.487114737114737","0","40","15.034791597291596","0","36.666666666666664"
"44","16.884933248569613","0","40","15.287137105318925","0","40","13.672299922299922","0","40","16.950024130581138","0","40"
"45","17.152312927713997","0","40","15.287137105318925","0","40","13.672299922299922","0","40","13.251508404780033","0","40"
"46","17.064144718103663","0","40","15.287137105318925","0","40","13.672299922299922","0","40","9.777377427161907","0","33.666666666666664"
"47","16.68117149308372","0","40","15.287137105318925","0","40","13.305633255633255","0","40","17.200381352177626","0","100"
"48","15.85318721682358","0","40","15.287137105318925","0","40","13.255633255633256","0","40","21.193185899068254","0","87.60827407886231"
"49","15.925337288973653","0","40","15.449474767656586","0","40","13.526196026196025","0","40","19.836968697871058","0","49.30966469428009"
"50","16.231911806074486","0","40","15.688206624035502","0","40","14.013209013209014","0","40","13.125721441213562","0","40"
"51","16.278872642509008","0","40","15.676747494929314","0","40","14.013209013209014","0","40","14.466365887954018","0","47.67942583732058"
"52","16.724718662517702","0","40","15.74168255986438","0","40","14.013209013209014","0","40","18.11915286371808","0","40"
"53","16.650773468955286","0","40","15.74168255986438","0","40","14.013209013209014","0","40","17.781020312330046","0","40"
"54","16.81238963057145","0","40","15.74168255986438","0","40","14.013209013209014","0","40","10.705855686570972","0","40"
"55","15.604954314847364","0","40","15.74168255986438","0","40","13.835431235431235","0","40","9.41919191919192","0","40"
"56","16.196228014409833","0","40","15.795158495693256","0","40","14.013209013209014","0","40","18.65479042562376","0","100"
"57","16.196228014409833","0","40","16.02577346895529","0","40","13.683990906213127","0","40","17.83187288294815","0","100"
"58","16.196228014409833","0","40","15.74168255986438","0","40","13.457653457653457","0","40","14.364623980008597","0","73.241288625904"
"59","16.22148053966236","0","40","15.74168255986438","0","40","13.457653457653457","0","40","12.592707137693402","0","48.1069197896121"
"60","16.65077346895529","0","40","15.74168255986438","0","40","13.457653457653457","0","40","14.64635031301698","0","38.46153846153846"
"61","16.65077346895529","0","40","15.74168255986438","0","40","13.457653457653457","0","40","13.341027550307224","0","44.5959595959596"
"62","16.65077346895529","0","40","15.74168255986438","0","40","13.457653457653457","0","40","16.264194054839653","0","69.12761258349495"
"63","16.65077346895529","0","40","15.74168255986438","0","40","13.428917825469549","0","40","15.803765950824776","0","51.51332327802917"
"64","16.65077346895529","0","40","15.74168255986438","0","40","13.306138306138307","0","40","20.7340664963214","0","67.94153558859442"
"65","16.196228014409833","0","40","15.74168255986438","0","40","12.61087926410507","0","40","15.610048475617731","0","40"
"66","15.703803771985589","0","40","15.74168255986438","0","40","12.509585824803217","0","40","12.252331002331003","0","40"
"67","15.590167408349226","0","40","15.74168255986438","0","40","12.485431235431236","0","40","12.91051541051541","0","40"
"68","15.590167408349226","0","40","15.74168255986438","0","40","12.485431235431236","0","40","14.302852762530181","0","40"
"69","15.590167408349226","0","40","15.74168255986438","0","40","12.485431235431236","0","40","15.60032209338916","0","38.46153846153846"
"70","15.590167408349226","0","40","15.74168255986438","0","40","12.485431235431236","0","40","14.415263113792527","0","38.46153846153846"
"71","15.590167408349226","0","40","15.74168255986438","0","40","12.485431235431236","0","40","12.841336903836904","0","38.46153846153846"
"72","15.590167408349226","0","40","15.74168255986438","0","40","12.604478854478854","0","40","12.714648957058825","0","38.46153846153846"
"73","15.771985590167407","0","40","15.74168255986438","0","40","13.040986790986791","0","40","22.321913876295355","0","70.94861660079052"
"74","15.97294252796645","0","40","15.74168255986438","0","40","12.707653457653457","0","40","16.858022272158102","0","46.90127077223852"
"75","15.943702761884579","0","40","15.74168255986438","0","40","12.485431235431236","0","40","12.486581488642956","0","38.46153846153846"
"76","16.04471286289468","0","40","15.74168255986438","0","40","12.842574092574091","0","40","10.76044326044326","0","38.46153846153846"
"77","16.04471286289468","0","40","15.74168255986438","0","40","13.040986790986791","0","40","11.240564990564991","0","38.46153846153846"
"78","16.04471286289468","0","40","15.74168255986438","0","40","13.040986790986791","0","40","22.483710693210625","0","97.17171717171716"
"79","16.04471286289468","0","40","15.74168255986438","0","40","13.040986790986791","0","40","17.001978225015353","0","72.98850574712644"
"80","16.04471286289468","0","40","15.74168255986438","0","40","13.040986790986791","0","40","11.867037471330915","0","42.549019607843135"
"81","15.923500741682558","0","40","15.74168255986438","0","40","13.040986790986791","0","40","13.615124737387513","0","40"
"82","15.79677897859716","0","40","15.74168255986438","0","40","13.040986790986791","0","40","15.48244492685385","0","38.46153846153846"
"83","15.638014298301378","0","40","15.74168255986438","0","40","13.040986790986791","0","40","14.527564132402842","0","38.46153846153846"
"84","15.675394681076499","0","40","15.74168255986438","0","40","13.074320124320124","0","40","20.967137243966512","0","100"
"85","15.590167408349226","0","40","15.74168255986438","0","40","13.040986790986791","0","40","19.701008679667215","0","96.89578713968957"
"86","16.00456782274964","0","40","15.74168255986438","0","40","13.302424699483524","0","40","15.240944156268009","0","44.3988886486612"
"87","15.727908455181183","0","40","15.74168255986438","0","40","13.57008732008732","0","40","13.939571022001592","0","51.28360215053763"
"88","16.274899343081163","0","40","15.74168255986438","0","40","13.596542346542348","0","40","18.1002938890759","0","89.74358974358974"
"89","17.055956521197164","0","40","15.74168255986438","0","40","13.596542346542348","0","40","14.001167420302073","0","59.185520361990946"
"90","16.496026255384546","0","40","15.74168255986438","0","40","13.596542346542348","0","40","10.548891787382836","0","38.46153846153846"
"91","15.590167408349226","0","40","15.74168255986438","0","40","13.396542346542347","0","40","12.60538073038073","0","38.46153846153846"
"92","15.590167408349226","0","40","15.74168255986438","0","40","13.110431235431236","0","40","16.962015257469805","0","38.46153846153846"
"93","15.590167408349226","0","40","15.620470438652257","0","38.666666666666664","13.08066933066933","0","40","16.846946081634723","0","38.46153846153846"
"94","15.983524051705869","0","40","15.353107817222652","0","38.46153846153846","13.596542346542348","0","40","11.983675613483305","0","38.46153846153846"
"95","16.289468107649924","0","40","15.424222242404062","0","38.46153846153846","13.596542346542348","0","40","18.468776102161033","0","98.28282828282828"
"96","16.289468107649924","0","40","15.135621953803774","0","38.46153846153846","13.442221358888027","0","40","17.899949986156884","0","77.95402298850576"
"97","16.289468107649924","0","40","15.135621953803774","0","38.46153846153846","13.124320124320123","0","40","15.460226054312075","0","41.777777777777786"
"98","16.289468107649924","0","40","15.168679805043444","0","38.46153846153846","13.35675127341794","0","40","19.185337484932628","0","98.18181818181819"
"99","16.098749735113373","0","40","15.270302088483907","0","38.46153846153846","13.68201243201243","0","40","20.709347999122745","0","76.72161172161172"
"100","16.289468107649924","0","40","15.514409832591651","0","38.46153846153846","13.64996114996115","0","40","17.301470402740456","0","53.93871651224592"
"101","16.289468107649924","0","40","15.164481982663801","0","38.46153846153846","13.56889026006673","0","40","13.159088058757904","0","38.46153846153846"
"102","16.289468107649924","0","40","15.756536986483509","0","39.6078431372549","13.59043734043734","0","40","20.016432378754896","0","87.94957983193278"
"103","16.289468107649924","0","40","15.802288620470438","0","40","13.68201243201243","0","40","18.715762714989342","0","68.52873563218391"
"104","16.48732907021677","0","40","16.560624383590895","0","38.46153846153846","13.79775317275317","0","40","14.870471767833495","0","41.17647058823529"
"105","17.350074168255986","0","40","16.6060076287349","0","38.46153846153846","14.654234654234655","0","40","12.31948606948607","0","40"
"106","17.385039203221023","0","40","17.683831320194955","0","38.46153846153846","14.654234654234655","0","40","19.554367609514667","0","73.56283422459893"
"107","17.37504919323101","0","40","17.289468107649927","0","40","14.7236790986791","0","40","19.764994253630615","0","42.10576278758097"
"108","17.350074168255986","0","40","15.812983807636215","0","40","15.07090132090132","0","40","18.19827254936706","0","40"
"109","17.082694489111603","0","40","16.6608744790563","0","40","15.07090132090132","0","40","15.175498970264997","0","40"
"110","16.895528713710533","0","40","18.105967116662303","0","40","15.07090132090132","0","40","13.002747252747254","0","40"
"111","16.925831744013564","0","40","17.6652034833853","0","40","15.07090132090132","0","40","23.717183757576553","0","75.62217194570135"
"112","17.492676663799656","0","40","17.85880785880786","0","40","15.315999360117004","0","40","25.445614915879734","0","71.24183006535947"
"113","17.48563379579422","0","40","18.97231423547213","0","40","15.377273869920927","0","40","17.236507454511884","0","46.111380779573"
"114","18.18340750158932","0","40","18.33711742802652","0","40","16.043123543123542","0","40","13.738999794832246","0","40.60606060606061"
"115","17.645052941495628","0","40","17.097402516024218","0","40","14.762841900319215","0","40","15.566299441299442","0","41.19047619047619"
"116","17.436654254836075","0","40","16.019460337642155","0","40","14.098679098679098","0","40","19.420441262733753","0","40"
"117","17.80461962280144","0","40","16.196228014409833","0","40","14.098679098679098","0","40","14.707857167129665","0","40"
"118","17.615225683407502","0","40","17.610369428551248","0","40","14.098679098679098","0","40","10.725024975024974","0","40"
"119","17.653104471286287","0","40","16.196228014409833","0","40","14.098679098679098","0","40","18.344017094017094","0","100"
"120","17.198559016740834","0","40","16.196228014409833","0","40","14.098679098679098","0","40","25.804209359595536","0","92.90465631929047"
"121","17.126788681812602","0","40","16.196228014409833","0","40","14.098679098679098","0","40","20.14973826091298","0","50.99547511312217"
"122","17.10764992583174","0","40","16.196228014409833","0","40","14.098679098679098","0","40","15.555040699049917","0","40"
"123","17.59962853545741","0","40","16.29279811097993","0","40","14.098679098679098","0","40","11.752067377067377","0","38.46153846153846"
"124","17.410680228862045","0","40","16.74881268464156","0","40","14.098679098679098","0","40","14.864162072495406","0","65.33333333333333"
"125","17.761838874138338","0","40","16.76663799658452","0","40","14.098679098679098","0","40","25.271412846412844","0","92.3076923076923"
"126","17.51375644557463","0","40","16.390595936050484","0","40","14.098679098679098","0","40","19.5145142868103","0","60.4444838315806"
"127","17.62197680708446","0","40","16.196228014409833","0","40","14.098679098679098","0","40","16.243827778578066","0","38.46153846153846"
"128","17.410680228862045","0","40","16.196228014409833","0","40","14.098679098679098","0","40","15.240498880204763","0","38.46153846153846"
"129","17.077346895528713","0","40","16.196228014409833","0","40","14.098679098679098","0","40","13.897992841833423","0","38.46153846153846"
"130","16.895528713710533","0","40","16.196228014409833","0","40","14.098679098679098","0","40","17.611499611499614","0","51"
"131","17.577346895528713","0","40","16.30923828237878","0","40","14.098679098679098","0","40","26.521008105274984","0","76.44338118022328"
"132","17.350074168255986","0","40","16.196228014409833","0","40","14.098679098679098","0","40","18.87621134021911","0","41.16493325049475"
"133","17.350074168255986","0","40","16.196228014409833","0","40","14.098679098679098","0","40","11.435132676111424","0","38.46153846153846"
"134","17.350074168255986","0","40","16.196228014409833","0","40","14.098679098679098","0","40","11.167168042168042","0","38.46153846153846"
"135","17.62280144098326","0","40","15.885223229720838","0","40","14.196718314365372","0","40","13.794289044289044","0","40"
"136","17.80461962280144","0","40","18.54995425449971","0","40","14.489304098679098","0","40","13.736359319692653","0","40"
"137","17.865225683407502","0","40","17.91471155107519","0","40","15.062731386260799","0","40","23.791997385413165","0","94.90196078431373"
"138","18.259165077346896","0","40","18.23171445779101","0","40","15.19602209384818","0","40","18.079152114006522","0","57.35930735930736"
"139","18.259165077346896","0","40","18.537825810553084","0","40","14.310783171077285","0","40","14.760406260406262","0","40"
"140","18.131892350074168","0","40","16.98384443838989","0","40","14.133401320901319","0","40","19.055324220765396","0","65.03582202111615"
"141","17.80461962280144","0","40","15.909146674696915","0","40","14.098679098679098","0","40","14.323571150494226","0","46.16024308332001"
"142","17.80461962280144","0","40","15.86564950201314","0","40","14.098679098679098","0","40","18.94345021237368","0","100"
"143","17.446492901038354","0","40","15.74168255986438","0","40","14.098679098679098","0","40","22.03158891045888","0","87.09401709401709"
"144","17.198559016740834","0","40","15.74168255986438","0","40","14.098679098679098","0","40","16.44280073654415","0","46.065088757396445"
"145","17.198559016740834","0","40","15.74168255986438","0","40","14.36183699341594","0","40","15.630723945941336","0","40"
"146","17.39336421154603","0","40","15.74168255986438","0","40","14.515345765345764","0","40","15.20601362142049","0","40"
"147","17.244013562195377","0","40","15.74168255986438","0","40","14.49722982331678","0","40","14.326508676508675","0","40"
"148","17.198559016740834","0","40","15.74168255986438","0","40","14.098679098679098","0","40","11.998444605971487","0","40"
"149","17.198559016740834","0","40","15.74168255986438","0","40","14.098679098679098","0","40","18.375088392570905","0","79.39701324316708"
"150","17.17583174401356","0","40","15.74168255986438","0","40","14.098679098679098","0","40","21.657195171665382","0","54.36287976729154"
"151","17.12524523374963","0","40","15.74168255986438","0","40","14.098679098679098","0","40","24.409253726651844","0","88.9348025711662"
"152","16.77536152457782","0","40","15.74168255986438","0","40","14.098679098679098","0","40","18.70412709526152","0","55.58216669513461"
"153","16.79910998092816","0","40","15.74168255986438","0","40","14.098679098679098","0","40","15.055871230888668","0","40"
"154","17.318176241621217","0","40","15.74168255986438","0","40","14.098679098679098","0","40","15.161443494776831","0","38.46153846153846"
"155","16.462248543588256","0","40","15.74168255986438","0","40","13.982128982128982","0","40","16.191686799574526","0","42.06896551724138"
"156","16.289468107649924","0","40","15.74168255986438","0","40","14.098679098679098","0","40","15.498390498390497","0","40"
"157","16.289468107649924","0","40","15.74168255986438","0","40","14.098679098679098","0","40","16.445811133311132","0","40"
"158","16.572296390478208","0","40","15.74168255986438","0","40","14.098679098679098","0","40","20.72211508040385","0","51.69144580909287"
"159","16.512753594093308","0","40","15.967077000134852","0","40","14.118520368520366","0","40","24.433826018417193","0","76.50710108604845"
"160","17.04704386522568","0","40","16.568128840856115","0","40","14.12791886476097","0","40","16.267961802884663","0","53.711827956989254"
"161","17.50158931977114","0","40","16.568128840856115","0","40","14.369194712331966","0","40","21.549467906820848","0","77.93774852598382"
"162","18.28622135440317","0","40","16.568128840856115","0","40","14.94738205264521","0","40","18.400039558036294","0","46.93075182671266"
"163","18.338631065903794","0","40","16.759516400664726","0","40","15.089725089725091","0","40","22.049429147468363","0","50.18211635858693"
"164","18.258185664602777","0","40","16.618633891361164","0","40","15.102952602952604","0","40","19.24544483012225","0","40"
"165","18.20089001907184","0","40","17.091544818817546","0","40","15.391414141414144","0","40","16.493961427466544","0","40"
"166","17.968761036942855","0","40","17.09482436755164","0","40","14.907502628090862","0","40","15.58941058941059","0","40"
"167","17.223164041345857","0","40","18.929239951967222","0","40","14.376456876456876","0","40","19.781908799452662","0","65.07521328573961"
"168","16.661368934096206","0","40","18.512407150266004","0","40","14.098679098679098","0","40","31.23926998926999","0","100"
"169","16.00021190930282","0","40","18.16059815643756","0","40","14.098679098679098","0","40","26.066189867357295","0","78.0176627696029"
"170","15.862470862470861","0","40","17.398813307904216","0","40","14.098679098679098","0","40","20.32306375695336","0","40"
"171","15.834922653104469","0","40","17.750734114370477","0","40","14.098679098679098","0","40","15.925054305859257","0","40"
"172","15.834922653104469","0","40","18.537825810553084","0","40","14.098679098679098","0","40","19.723470973470974","0","42.05128205128205"
"173","15.834922653104469","0","40","17.0373444598533","0","40","14.098679098679098","0","40","18.964988538462244","0","43.085233235734904"
"174","15.834922653104469","0","40","15.933070119672992","0","40","14.098679098679098","0","40","21.491268897518896","0","85.24531024531024"
"175","15.834922653104469","0","40","15.74168255986438","0","40","14.098679098679098","0","40","17.859950060906996","0","45.1352515467348"
"176","15.834922653104469","0","40","15.74168255986438","0","40","14.098679098679098","0","40","21.789247426502328","0","74.96229260935144"
"177","15.678182841192244","0","40","15.74168255986438","0","40","14.098679098679098","0","40","19.849756129983863","0","49.71172266430888"
"178","15.380377198559016","0","40","15.74168255986438","0","40","14.098679098679098","0","40","15.131987772569275","0","40.65934065934066"
"179","15.380377198559016","0","40","15.74168255986438","0","40","14.098679098679098","0","40","14.607938357938357","0","40"
"180","15.380377198559016","0","40","15.74168255986438","0","40","14.098679098679098","0","40","15.032698782698786","0","40"
"181","15.380377198559016","0","40","16.202815629693102","0","40","14.098679098679098","0","40","26.10499367227253","0","89.77272727272727"
"182","15.380377198559016","0","40","15.74168255986438","0","40","14.098679098679098","0","40","19.846030689957967","0","55.05630631676694"
"183","15.380377198559016","0","40","15.74168255986438","0","40","14.098679098679098","0","40","15.13536923251897","0","40"
"184","15.380377198559016","0","40","15.74168255986438","0","40","14.098679098679098","0","40","11.637529137529137","0","40"
"185","15.380377198559016","0","40","15.74168255986438","0","40","14.098679098679098","0","40","21.050445321167246","0","77.62180629827688"
"186","15.380377198559016","0","40","15.764409832591651","0","40","15.380377198559016","0","40","18.423762122168466","0","42.84100629769259"
"187","15.78441760259942","0","40","15.821896463607693","0","40","15.753337571519388","0","40","23.34072128807483","0","99.43181818181819"
"188","15.699356464906703","0","40","15.74168255986438","0","40","15.731254391541471","0","40","18.952283461081116","0","66.63937235784744"
"189","15.416027822444933","0","40","16.078382896564715","0","40","15.48732907021677","0","40","16.01566538526293","0","41.316054620790375"
"190","15.380377198559016","0","40","17.25683407501589","0","40","15.380377198559016","0","40","18.364302364302365","0","40"
"191","15.380377198559016","0","40","16.499258317440137","0","40","15.380377198559016","0","40","17.403148939303307","0","38.46153846153846"
"192","15.380377198559016","0","40","16.878046196228016","0","40","15.380377198559016","0","40","21.35067397589366","0","80.47008547008546"
"193","15.380377198559016","0","40","17.400563863014455","0","40","15.456134774316592","0","40","17.336565807830176","0","67.34865900383143"
"194","15.808184685190032","0","40","17.34341416159598","0","40","15.952767770949588","0","40","15.225643532095146","0","43.01075268817204"
"195","15.380377198559016","0","40","17.25683407501589","0","40","15.410680228862047","0","40","19.34390585672637","0","40"
"196","15.380377198559016","0","40","17.25683407501589","0","40","15.380377198559016","0","40","20.45322466204819","0","40"
"197","15.380377198559016","0","40","17.25683407501589","0","40","15.380377198559016","0","40","16.33745205130009","0","40"
"198","15.380377198559016","0","40","17.25683407501589","0","40","15.380377198559016","0","40","13.88607561021354","0","40"
