"Step","rl_config.agent: sac - delay/slice_1_delay_violation_rate","rl_config.agent: sac - delay/slice_1_delay_violation_rate__MIN","rl_config.agent: sac - delay/slice_1_delay_violation_rate__MAX","rl_config.agent: cql - delay/slice_1_delay_violation_rate","rl_config.agent: cql - delay/slice_1_delay_violation_rate__MIN","rl_config.agent: cql - delay/slice_1_delay_violation_rate__MAX","rl_config.agent: baseline - delay/slice_1_delay_violation_rate","rl_config.agent: baseline - delay/slice_1_delay_violation_rate__MIN","rl_config.agent: baseline - delay/slice_1_delay_violation_rate__MAX"
"40","8.962553660517461","0","40","9.901167357968827","0","40","10.132305806938161","0","40"
"41","8.690893015030946","0","40","10.01910858151891","0","40","10.811480186480187","0","40"
"42","8.752270299145298","0","40","9.843924191750277","0","40","10.15344742976322","0","40"
"43","8.625457875457876","0","40","9.724358974358973","0","40","9.908204114725855","0","40"
"44","8.756410256410257","0","40","9.724358974358973","0","40","9.824592074592076","0","40"
"45","8.68349358974359","0","40","9.724358974358973","0","40","9.824592074592076","0","40"
"46","8.838547417494786","0","40","9.831310846016729","0","40","9.824592074592076","0","40"
"47","8.586044390392217","0","40","9.815268065268064","0","40","9.824592074592076","0","40"
"48","8.557692307692307","0","40","9.724358974358973","0","40","10.189175407925408","0","40"
"49","8.911858974358974","0","40","9.763832658569498","0","40","10.688483617831444","0","40"
"50","9.04132326007326","0","40","9.724358974358973","0","40","11.16915437503673","0","40"
"51","9.27197802197802","0","40","9.704358974358973","0","40","11.663525071419809","0","40"
"52","9.474358974358973","0","40","9.956557116773833","0","40","11.471309392362024","0","40"
"53","9.051727828404657","0","40","9.974358974358973","0","40","11.090819436973284","0","40"
"54","8.762820512820513","0","40","9.669358974358973","0","40","10.907925407925408","0","40"
"55","8.557692307692307","0","40","9.158882783882785","0","40","10.92108330266225","0","40"
"56","8.58150183150183","0","40","9.229914529914529","0","40","11.154003839297959","0","40"
"57","8.58943833943834","0","40","9.474358974358974","0","40","11.314175407925408","0","40"
"58","8.557692307692307","0","40","9.474358974358974","0","40","11.046814296814297","0","40"
"59","8.700549450549449","0","40","9.557692307692308","0","40","11.806526806526808","0","40"
"60","8.974358974358974","0","40","9.56959706959707","0","40","11.369340679310694","0","40"
"61","9.14102564102564","0","40","9.611613876319758","0","40","11.157925407925408","0","40"
"62","8.993803418803418","0","40","9.724358974358974","0","40","11.157925407925408","0","40"
"63","8.807692307692307","0","40","9.477982162764771","0","40","11.157925407925408","0","40"
"64","8.807692307692307","0","40","9.326923076923077","0","40","11.157925407925408","0","40"
"65","8.807692307692307","0","40","8.970192307692306","0","40","11.157925407925408","0","40"
"66","8.724358974358974","0","40","8.724358974358974","0","40","11.157925407925408","0","40"
"67","8.557692307692307","0","40","8.645192307692307","0","40","11.157925407925408","0","40"
"68","8.432692307692307","0","40","8.632692307692306","0","40","11.157925407925408","0","40"
"69","8.307692307692307","0","40","8.557692307692307","0","40","11.157925407925408","0","40"
"70","8.307692307692307","0","40","8.557692307692307","0","40","11.157925407925408","0","40"
"71","8.307692307692307","0","40","8.557692307692307","0","40","11.157925407925408","0","40"
"72","8.446581196581196","0","40","8.735470085470086","0","40","11.157925407925408","0","40"
"73","8.64102564102564","0","40","8.89102564102564","0","40","11.50205496258128","0","40"
"74","8.426449566693467","0","40","8.665219189412737","0","40","11.414335664335665","0","40"
"75","8.307692307692307","0","40","8.557692307692307","0","40","11.303814002089865","0","40"
"76","8.307692307692307","0","40","8.557692307692307","0","40","11.157925407925408","0","40"
"77","8.326210826210826","0","40","8.557692307692307","0","40","11.157925407925408","0","40"
"78","8.40102564102564","0","40","8.557692307692307","0","40","11.157925407925408","0","40"
"79","8.64102564102564","0","40","8.843406593406593","0","40","11.157925407925408","0","40"
"80","8.64102564102564","0","40","8.89102564102564","0","40","11.157925407925408","0","40"
"81","8.45352564102564","0","40","8.89102564102564","0","40","11.157925407925408","0","40"
"82","8.502768065268064","0","40","8.89102564102564","0","40","11.157925407925408","0","40"
"83","8.38041958041958","0","40","8.89102564102564","0","40","11.351829330090201","0","40"
"84","8.307692307692308","0","40","8.89102564102564","0","40","11.482227591310783","0","40"
"85","8.307692307692308","0","40","8.89102564102564","0","40","11.217213945474816","0","40"
"86","8.398601398601398","0","40","8.916278166278166","0","40","11.157925407925408","0","40"
"87","8.484459984459985","0","40","8.94153069153069","0","40","11.157925407925408","0","40"
"88","8.307692307692308","0","40","9.10054945054945","0","40","11.157925407925408","0","40"
"89","8.307692307692308","0","40","9.258672699849168","0","40","11.024592074592075","0","40"
"90","8.307692307692308","0","40","9.174358974358972","0","40","11.140381548276284","0","40"
"91","8.18070818070818","0","40","9.14102564102564","0","40","11.017574530732425","0","40"
"92","8.26007326007326","0","40","9.14102564102564","0","40","11.059886192239134","0","40"
"93","8.357692307692307","0","40","9.14102564102564","0","40","10.924592074592073","0","38.666666666666664"
"94","8.331501831501832","0","40","9.199849170437405","0","40","10.931555286818446","0","38.46153846153846"
"95","8.355311355311356","0","40","9.160633484162895","0","40","10.951576201576202","0","38.46153846153846"
"96","8.377136752136753","0","40","9.14102564102564","0","40","10.578978039504356","0","38.46153846153846"
"97","8.448317307692308","0","40","9.14102564102564","0","40","10.824592074592076","0","38.46153846153846"
"98","8.557692307692308","0","40","9.14102564102564","0","40","11.115501165501168","0","38.46153846153846"
"99","8.586677814938685","0","40","9.14102564102564","0","40","10.963060088060088","0","38.46153846153846"
"100","8.482692307692307","0","40","9.14102564102564","0","40","10.740914388641661","0","38.46153846153846"
"101","8.307692307692308","0","40","9.14102564102564","0","40","10.507131757131756","0","38.46153846153846"
"102","8.335470085470085","0","40","9.200197238658777","0","40","10.832762009232596","0","39.6078431372549"
"103","8.325174825174825","0","40","9.228438228438227","0","40","10.857925407925407","0","40"
"104","8.700438348416288","0","40","9.531765109890108","0","40","11.275010077641657","0","38.46153846153846"
"105","9.237767868202651","0","40","10.108974358974358","0","40","11.299970862470861","0","38.46153846153846"
"106","8.996288798920377","0","40","10.108974358974358","0","40","11.892773892773892","0","38.46153846153846"
"107","9.004662004662004","0","40","9.817197170645446","0","40","11.675874125874126","0","40"
"108","8.984162895927602","0","40","9.74254079254079","0","40","10.863807760866584","0","40"
"109","8.899797570850202","0","40","9.704751131221718","0","40","11.33014763014763","0","40"
"110","8.807692307692308","0","40","9.724358974358973","0","40","12.124948580830932","0","40"
"111","8.823317307692308","0","40","9.724358974358973","0","40","11.882528582528582","0","40"
"112","9.057692307692308","0","40","9.852564102564102","0","40","11.989010989010989","0","40"
"113","9.03617216117216","0","40","10.010935143288084","0","40","12.751439496176337","0","40"
"114","9.27303578774167","0","40","9.900787224471433","0","40","12.25208125208125","0","40"
"115","9.25472027972028","0","40","9.525641025641026","0","40","11.570238050479986","0","40"
"116","8.844844010478685","0","40","9.525641025641026","0","40","10.97736985236985","0","40"
"117","8.71945701357466","0","40","9.525641025641026","0","40","11.074592074592074","0","40"
"118","8.854622650077195","0","40","9.525641025641026","0","40","11.85236985236985","0","40"
"119","8.695192307692308","0","40","9.28895463510848","0","40","11.074592074592074","0","40"
"120","8.557692307692308","0","40","9.14102564102564","0","40","11.074592074592074","0","40"
"121","8.557692307692308","0","40","9.16365007541478","0","40","11.074592074592074","0","40"
"122","8.62912087912088","0","40","9.094268476621417","0","40","11.074592074592074","0","40"
"123","9.063115912220772","0","40","9.211915535444946","0","40","11.127705627705627","0","40"
"124","9.446022727272727","0","40","9.262307692307692","0","40","11.378513643219524","0","40"
"125","8.816025641025641","0","40","9.486425339366516","0","40","11.388317564788153","0","40"
"126","8.833634336677815","0","40","9.442307692307692","0","40","11.181494431494432","0","40"
"127","8.614709851551956","0","40","9.442708333333332","0","40","11.074592074592074","0","40"
"128","8.488247863247862","0","40","9.279097536450477","0","40","11.074592074592074","0","40"
"129","8.633449883449883","0","40","9.802197802197801","0","40","11.074592074592074","0","40"
"130","8.897613256308906","0","40","9.807692307692307","0","40","11.074592074592074","0","40"
"131","8.932023858494448","0","40","9.41038438270743","0","40","11.136747721974995","0","40"
"132","8.732517482517483","0","40","9.14102564102564","0","40","11.074592074592074","0","40"
"133","8.724358974358974","0","40","9.157692307692308","0","40","11.074592074592074","0","40"
"134","9.197302697302696","0","40","9.324358974358974","0","40","11.074592074592074","0","40"
"135","9.255244755244757","0","40","9.429487179487179","0","40","10.903539443013127","0","40"
"136","9.215034965034965","0","40","9.927884615384615","0","40","12.369141506641506","0","40"
"137","9.41485575356543","0","40","9.824693422519507","0","40","12.019758019758019","0","40"
"138","9.295077437182698","0","40","9.94102564102564","0","40","12.194109618451723","0","40"
"139","9.370192307692308","0","40","9.736263736263734","0","40","12.362470862470861","0","40"
"140","9.39102564102564","0","40","9.774572649572649","0","40","11.507781107781106","0","40"
"141","9.35180995475113","0","40","9.845571095571094","0","40","10.91669733774997","0","40"
"142","9.057692307692308","0","40","9.597637211273575","0","40","10.892773892773892","0","40"
"143","8.926340326340327","0","40","9.233733974358973","0","40","10.824592074592074","0","40"
"144","8.857875457875457","0","40","9.14102564102564","0","40","10.824592074592074","0","40"
"145","9.191025641025641","0","40","9.293803418803417","0","40","10.824592074592074","0","40"
"146","9.503258995906055","0","40","9.39102564102564","0","40","10.824592074592074","0","40"
"147","9.565242256673578","0","40","9.39102564102564","0","40","10.824592074592074","0","40"
"148","9.077181555004135","0","40","9.1502849002849","0","40","10.824592074592074","0","40"
"149","8.89102564102564","0","40","9.14102564102564","0","40","10.824592074592074","0","40"
"150","8.89102564102564","0","40","9.045787545787544","0","40","10.824592074592074","0","40"
"151","9.431934731934732","0","40","9.12540064102564","0","40","10.824592074592074","0","40"
"152","9.142288267288267","0","40","9.14102564102564","0","40","10.824592074592074","0","40"
"153","9.211732711732711","0","40","9.14102564102564","0","40","10.824592074592074","0","40"
"154","9.14102564102564","0","40","9.128525641025641","0","40","10.824592074592074","0","40"
"155","9.14102564102564","0","40","8.89102564102564","0","40","10.824592074592074","0","40"
"156","8.99102564102564","0","40","8.89102564102564","0","40","10.824592074592074","0","40"
"157","8.89102564102564","0","40","8.89102564102564","0","40","10.824592074592074","0","40"
"158","9.060256410256411","0","40","8.89102564102564","0","40","10.824592074592074","0","40"
"159","9.186480186480185","0","40","8.998168498168498","0","40","10.948559016740834","0","40"
"160","9.626678876678877","0","40","9.070941313588373","0","40","11.279137529137529","0","40"
"161","9.257575757575758","0","40","9.269631410256409","0","40","11.279137529137529","0","40"
"162","9.268009768009767","0","40","9.695201210826209","0","40","11.507207704576127","0","40"
"163","9.207692307692307","0","40","9.566869095816463","0","40","11.7177340203656","0","40"
"164","9.336746844486782","0","40","9.621035762483128","0","40","11.64024864024864","0","40"
"165","9.198996655518394","0","40","9.771255060728745","0","40","11.90034965034965","0","40"
"166","9.198428238428239","0","40","9.721719457013574","0","40","12.117464406938092","0","40"
"167","9.48548951048951","0","40","9.473557692307692","0","40","13.359753471166513","0","40"
"168","9.275641025641026","0","40","9.275641025641026","0","40","13.398328016797445","0","40"
"169","8.921794871794871","0","40","9.275641025641026","0","40","13.023002645714318","0","40"
"170","8.89102564102564","0","40","9.275641025641026","0","40","12.5633664581033","0","40"
"171","8.89102564102564","0","40","9.275641025641026","0","40","12.65195247219241","0","40"
"172","8.89102564102564","0","40","9.275641025641026","0","40","12.90960890960891","0","40"
"173","8.89102564102564","0","40","9.275641025641026","0","40","12.266261378053006","0","40"
"174","8.89102564102564","0","40","9.208751393534001","0","40","11.970853449955618","0","40"
"175","8.89102564102564","0","40","9.150306801042095","0","40","11.442239133415605","0","40"
"176","8.913752913752914","0","40","9.56296239991892","0","40","11.070206109679793","0","40"
"177","8.89102564102564","0","40","9.294881044881043","0","40","10.935703185703186","0","40"
"178","8.89102564102564","0","40","9.075684731934732","0","40","10.824592074592074","0","40"
"179","8.89102564102564","0","40","8.89102564102564","0","40","10.824592074592074","0","40"
"180","8.89102564102564","0","40","8.89102564102564","0","40","10.824592074592074","0","40"
"181","8.89102564102564","0","40","8.89102564102564","0","40","11.07821526299787","0","40"
"182","8.89102564102564","0","40","8.89102564102564","0","40","10.949592074592074","0","40"
"183","8.89102564102564","0","40","8.89102564102564","0","40","10.894036519036518","0","40"
"184","8.89102564102564","0","40","8.89102564102564","0","40","11.26576854518031","0","40"
"185","9.024715480597834","0","40","8.89102564102564","0","40","11.585461639809465","0","40"
"186","9.067793317793317","0","40","8.89102564102564","0","40","11.170425407925407","0","40"
"187","9.12540064102564","0","40","9.068803418803418","0","40","11.438154166095341","0","40"
"188","9.099679487179486","0","40","8.99102564102564","0","40","10.866258741258742","0","40"
"189","9.298368298368299","0","40","8.89102564102564","0","40","11.009777259777259","0","40"
"190","9.469197469197468","0","40","9.296129309287204","0","40","11.647172719753364","0","40"
"191","9.345571095571094","0","40","9.46500068558892","0","40","10.907925407925408","0","40"
"192","9.057948501446955","0","40","9.198717948717949","0","40","11.116258741258742","0","40"
"193","9.306443556443558","0","40","8.89102564102564","0","40","11.403643457991283","0","40"
"194","8.989024864024865","0","40","9.067496229260934","0","40","11.372211122211123","0","40"
"195","8.74551282051282","0","40","8.89102564102564","0","40","11.324592074592074","0","40"
"196","8.917124542124542","0","40","9.260343822843822","0","40","11.324592074592074","0","40"
"197","8.809571175950484","0","40","9.345571095571094","0","40","11.324592074592074","0","40"
"198","8.263333333333332","0","40","8.89102564102564","0","40","11.324592074592074","0","40"
